Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
"Fri, Apr 1, 2016",8:00p,Cleveland Cavaliers,110,Atlanta Hawks,108,Box Score,OT,"19,427",
"Fri, Apr 1, 2016",7:00p,Philadelphia 76ers,91,Charlotte Hornets,100,Box Score,,"19,244",
"Fri, Apr 1, 2016",7:30p,Dallas Mavericks,98,Detroit Pistons,89,Box Score,,"19,031",
"Fri, Apr 1, 2016",10:30p,Boston Celtics,109,Golden State Warriors,106,Box Score,,"19,596",
"Fri, Apr 1, 2016",8:00p,Toronto Raptors,99,Memphis Grizzlies,95,Box Score,,"17,077",
"Fri, Apr 1, 2016",8:00p,Orlando Magic,110,Milwaukee Bucks,113,Box Score,,"16,268",
"Fri, Apr 1, 2016",7:30p,Brooklyn Nets,91,New York Knicks,105,Box Score,,"19,812",
"Fri, Apr 1, 2016",10:30p,Washington Wizards,106,Phoenix Suns,99,Box Score,,"17,345",
"Fri, Apr 1, 2016",10:00p,Miami Heat,112,Sacramento Kings,106,Box Score,,"17,317",
"Fri, Apr 1, 2016",9:00p,Minnesota Timberwolves,85,Utah Jazz,98,Box Score,,"19,911",
"Sat, Apr 2, 2016",8:00p,Detroit Pistons,94,Chicago Bulls,90,Box Score,,"22,197",
"Sat, Apr 2, 2016",9:00p,Sacramento Kings,115,Denver Nuggets,106,Box Score,,"15,607",
"Sat, Apr 2, 2016",7:30p,Indiana Pacers,115,Philadelphia 76ers,102,Box Score,,"19,213",
"Sat, Apr 2, 2016",10:00p,Miami Heat,93,Portland Trail Blazers,110,Box Score,,"19,633",
"Sat, Apr 2, 2016",8:30p,Toronto Raptors,95,San Antonio Spurs,102,Box Score,,"18,418",
"Sun, Apr 3, 2016",1:00p,New Orleans Pelicans,106,Brooklyn Nets,87,Box Score,,"16,329",
"Sun, Apr 3, 2016",3:30p,Charlotte Hornets,103,Cleveland Cavaliers,112,Box Score,,"20,562",
"Sun, Apr 3, 2016",8:00p,Portland Trail Blazers,111,Golden State Warriors,136,Box Score,,"19,596",
"Sun, Apr 3, 2016",3:30p,Oklahoma City Thunder,110,Houston Rockets,118,Box Score,,"18,462",
"Sun, Apr 3, 2016",3:30p,Washington Wizards,109,Los Angeles Clippers,114,Box Score,,"19,060",
"Sun, Apr 3, 2016",9:30p,Boston Celtics,107,Los Angeles Lakers,100,Box Score,,"18,997",
"Sun, Apr 3, 2016",7:00p,Chicago Bulls,102,Milwaukee Bucks,98,Box Score,,"15,768",
"Sun, Apr 3, 2016",3:30p,Dallas Mavericks,88,Minnesota Timberwolves,78,Box Score,,"16,117",
"Sun, Apr 3, 2016",7:30p,Indiana Pacers,92,New York Knicks,87,Box Score,,"19,812",
"Sun, Apr 3, 2016",6:00p,Memphis Grizzlies,107,Orlando Magic,119,Box Score,,"17,741",
"Sun, Apr 3, 2016",6:00p,Utah Jazz,101,Phoenix Suns,86,Box Score,,"17,279",
"Tue, Apr 5, 2016",8:00p,Phoenix Suns,90,Atlanta Hawks,103,Box Score,,"15,176",
"Tue, Apr 5, 2016",9:00p,Oklahoma City Thunder,124,Denver Nuggets,102,Box Score,,"12,611",
"Tue, Apr 5, 2016",10:30p,Minnesota Timberwolves,124,Golden State Warriors,117,Box Score,OT,"19,596",
"Tue, Apr 5, 2016",10:30p,Los Angeles Lakers,81,Los Angeles Clippers,103,Box Score,,"19,537",
"Tue, Apr 5, 2016",8:00p,Chicago Bulls,92,Memphis Grizzlies,108,Box Score,,"17,591",
"Tue, Apr 5, 2016",8:00p,Detroit Pistons,89,Miami Heat,107,Box Score,,"19,621",
"Tue, Apr 5, 2016",8:00p,Cleveland Cavaliers,109,Milwaukee Bucks,80,Box Score,,"15,061",
"Tue, Apr 5, 2016",7:00p,New Orleans Pelicans,93,Philadelphia 76ers,107,Box Score,,"10,978",
"Tue, Apr 5, 2016",10:00p,Portland Trail Blazers,115,Sacramento Kings,107,Box Score,,"17,317",
"Tue, Apr 5, 2016",7:30p,Charlotte Hornets,90,Toronto Raptors,96,Box Score,,"19,800",
"Tue, Apr 5, 2016",9:00p,San Antonio Spurs,88,Utah Jazz,86,Box Score,,"19,381",
"Wed, Apr 6, 2016",7:30p,New Orleans Pelicans,97,Boston Celtics,104,Box Score,,"18,624",
"Wed, Apr 6, 2016",9:30p,Houston Rockets,86,Dallas Mavericks,88,Box Score,,"20,108",
"Wed, Apr 6, 2016",7:00p,Cleveland Cavaliers,109,Indiana Pacers,123,Box Score,,"18,165",
"Wed, Apr 6, 2016",10:30p,Los Angeles Clippers,91,Los Angeles Lakers,81,Box Score,,"18,997",
"Wed, Apr 6, 2016",7:30p,Charlotte Hornets,111,New York Knicks,97,Box Score,,"19,812",
"Wed, Apr 6, 2016",7:00p,Detroit Pistons,108,Orlando Magic,104,Box Score,,"16,553",
"Wed, Apr 6, 2016",10:00p,Oklahoma City Thunder,115,Portland Trail Blazers,120,Box Score,,"19,393",
"Wed, Apr 6, 2016",7:00p,Brooklyn Nets,103,Washington Wizards,121,Box Score,,"16,846",
"Thu, Apr 7, 2016",8:00p,Toronto Raptors,87,Atlanta Hawks,95,Box Score,,"17,864",
"Thu, Apr 7, 2016",10:30p,San Antonio Spurs,101,Golden State Warriors,112,Box Score,,"19,596",
"Thu, Apr 7, 2016",8:00p,Phoenix Suns,124,Houston Rockets,115,Box Score,,"18,227",
"Thu, Apr 7, 2016",8:00p,Chicago Bulls,98,Miami Heat,106,Box Score,,"19,771",
"Thu, Apr 7, 2016",10:00p,Minnesota Timberwolves,105,Sacramento Kings,97,Box Score,,"17,317",
"Fri, Apr 8, 2016",7:30p,Milwaukee Bucks,109,Boston Celtics,124,Box Score,,"18,624",
"Fri, Apr 8, 2016",7:00p,Brooklyn Nets,99,Charlotte Hornets,113,Box Score,,"18,337",
"Fri, Apr 8, 2016",8:30p,Memphis Grizzlies,93,Dallas Mavericks,103,Box Score,,"20,211",
"Fri, Apr 8, 2016",9:00p,San Antonio Spurs,98,Denver Nuggets,102,Box Score,,"16,347",
"Fri, Apr 8, 2016",7:30p,Washington Wizards,99,Detroit Pistons,112,Box Score,,"18,207",
"Fri, Apr 8, 2016",8:00p,Los Angeles Lakers,102,New Orleans Pelicans,110,Box Score,,"18,607",
"Fri, Apr 8, 2016",7:00p,Miami Heat,109,Orlando Magic,112,Box Score,,"18,152",
"Fri, Apr 8, 2016",7:00p,New York Knicks,109,Philadelphia 76ers,102,Box Score,,"16,076",
"Fri, Apr 8, 2016",7:30p,Indiana Pacers,98,Toronto Raptors,111,Box Score,,"19,800",
"Fri, Apr 8, 2016",9:00p,Los Angeles Clippers,102,Utah Jazz,99,Box Score,OT,"19,911",
"Sat, Apr 9, 2016",7:30p,Boston Celtics,107,Atlanta Hawks,118,Box Score,,"19,257",
"Sat, Apr 9, 2016",8:30p,Cleveland Cavaliers,102,Chicago Bulls,105,Box Score,,"22,186",
"Sat, Apr 9, 2016",8:00p,Golden State Warriors,100,Memphis Grizzlies,99,Box Score,,"18,119",
"Sat, Apr 9, 2016",7:00p,Phoenix Suns,121,New Orleans Pelicans,100,Box Score,,"16,932",
"Sat, Apr 9, 2016",10:30p,Minnesota Timberwolves,106,Portland Trail Blazers,105,Box Score,,"19,733",
"Sat, Apr 9, 2016",10:30p,Oklahoma City Thunder,112,Sacramento Kings,114,Box Score,,"17,317",
"Sun, Apr 10, 2016",5:00p,Utah Jazz,100,Denver Nuggets,84,Box Score,,"16,172",
"Sun, Apr 10, 2016",3:30p,Los Angeles Lakers,110,Houston Rockets,130,Box Score,,"18,442",
"Sun, Apr 10, 2016",6:00p,Brooklyn Nets,105,Indiana Pacers,129,Box Score,,"18,165",
"Sun, Apr 10, 2016",3:30p,Dallas Mavericks,91,Los Angeles Clippers,98,Box Score,,"19,170",
"Sun, Apr 10, 2016",6:00p,Orlando Magic,96,Miami Heat,118,Box Score,,"19,913",
"Sun, Apr 10, 2016",7:30p,Toronto Raptors,93,New York Knicks,89,Box Score,,"19,812",
"Sun, Apr 10, 2016",5:00p,Milwaukee Bucks,109,Philadelphia 76ers,108,Box Score,OT,"16,267",
"Sun, Apr 10, 2016",7:00p,Golden State Warriors,92,San Antonio Spurs,86,Box Score,,"18,658",
"Sun, Apr 10, 2016",12:00p,Charlotte Hornets,98,Washington Wizards,113,Box Score,,"19,187",
"Mon, Apr 11, 2016",7:30p,Charlotte Hornets,114,Boston Celtics,100,Box Score,,"18,624",
"Mon, Apr 11, 2016",7:30p,Washington Wizards,120,Brooklyn Nets,111,Box Score,,"14,653",
"Mon, Apr 11, 2016",7:00p,Atlanta Hawks,94,Cleveland Cavaliers,109,Box Score,,"20,562",
"Mon, Apr 11, 2016",8:00p,Houston Rockets,129,Minnesota Timberwolves,105,Box Score,,"14,983",
"Mon, Apr 11, 2016",8:00p,Chicago Bulls,121,New Orleans Pelicans,116,Box Score,,"16,867",
"Mon, Apr 11, 2016",8:00p,Los Angeles Lakers,79,Oklahoma City Thunder,112,Box Score,,"18,203",
"Mon, Apr 11, 2016",7:00p,Milwaukee Bucks,98,Orlando Magic,107,Box Score,,"18,374",
"Mon, Apr 11, 2016",10:00p,Sacramento Kings,105,Phoenix Suns,101,Box Score,,"17,288",
"Mon, Apr 11, 2016",9:00p,Dallas Mavericks,101,Utah Jazz,92,Box Score,,"19,911",
"Tue, Apr 12, 2016",7:30p,Miami Heat,99,Detroit Pistons,93,Box Score,,"18,575",
"Tue, Apr 12, 2016",7:00p,New York Knicks,90,Indiana Pacers,102,Box Score,,"17,906",
"Tue, Apr 12, 2016",10:30p,Memphis Grizzlies,84,Los Angeles Clippers,110,Box Score,,"19,147",
"Tue, Apr 12, 2016",8:00p,Oklahoma City Thunder,98,San Antonio Spurs,102,Box Score,OT,"18,765",
"Tue, Apr 12, 2016",7:30p,Philadelphia 76ers,98,Toronto Raptors,122,Box Score,,"19,800",
"Wed, Apr 13, 2016",8:00p,Miami Heat,88,Boston Celtics,98,Box Score,,"18,624",
"Wed, Apr 13, 2016",8:00p,Toronto Raptors,103,Brooklyn Nets,96,Box Score,,"16,517",
"Wed, Apr 13, 2016",8:00p,Philadelphia 76ers,105,Chicago Bulls,115,Box Score,,"21,777",
"Wed, Apr 13, 2016",8:00p,Orlando Magic,103,Charlotte Hornets,117,Box Score,,"17,372",
"Wed, Apr 13, 2016",8:00p,Detroit Pistons,112,Cleveland Cavaliers,110,Box Score,OT,"20,562",
"Wed, Apr 13, 2016",8:00p,San Antonio Spurs,96,Dallas Mavericks,91,Box Score,,"20,346",
"Wed, Apr 13, 2016",10:30p,Memphis Grizzlies,104,Golden State Warriors,125,Box Score,,"19,596",
"Wed, Apr 13, 2016",8:00p,Sacramento Kings,81,Houston Rockets,116,Box Score,,"18,311",
"Wed, Apr 13, 2016",10:30p,Utah Jazz,96,Los Angeles Lakers,101,Box Score,,"18,997",
"Wed, Apr 13, 2016",8:00p,Indiana Pacers,97,Milwaukee Bucks,92,Box Score,,"16,569",
"Wed, Apr 13, 2016",8:00p,New Orleans Pelicans,109,Minnesota Timberwolves,144,Box Score,,"14,889",
"Wed, Apr 13, 2016",10:30p,Los Angeles Clippers,105,Phoenix Suns,114,Box Score,,"18,055",
"Wed, Apr 13, 2016",10:30p,Denver Nuggets,99,Portland Trail Blazers,107,Box Score,,"19,571",
"Wed, Apr 13, 2016",8:00p,Atlanta Hawks,98,Washington Wizards,109,Box Score,,"17,399",
